timestamp,price,amount,log_return,sma,vwap,volatility
2025-08-12 14:58:16.206,119336.7,2,0.0,119321.15999999999,119306.18404504922,3.694278394111253e-05
2025-08-12 14:58:17.335,119345.8,2,7.625192466496494e-05,119323.19999999998,119306.18714319225,3.9370085205734115e-05
2025-08-12 14:58:17.475,119345.8,56,0.0,119325.23999999999,119306.27369488875,3.9370085205734115e-05
2025-08-12 14:58:17.475,119346.2,2,3.3515995507849125e-06,119327.29999999997,119306.27681023716,3.930055678627602e-05
2025-08-12 14:58:17.480,119350.4,60,3.5191117095322624e-05,119329.56999999999,119306.3798536509,3.9274726379120864e-05
2025-08-12 14:58:17.480,119350.7,2,2.513603833444337e-06,119331.13499999998,119306.38330349493,3.1242139896688306e-05
2025-08-12 14:58:17.480,119351.4,2,5.865051040517543e-06,119332.73499999999,119306.38680728515,3.1139922909280236e-05
2025-08-12 14:58:17.480,119354.4,4,2.513554341909564e-05,119334.48500000002,119306.39428015561,3.1077486237892825e-05
2025-08-12 14:58:17.481,119355.0,46,5.027032869206503e-06,119336.26500000001,119306.48112328125,3.097279270445242e-05
2025-08-12 14:58:17.483,119355.0,76,0.0,119338.04000000001,119306.62392533495,3.09934014036754e-05
2025-08-12 14:58:17.627,119355.0,68,0.0,119339.81500000002,119306.75098493622,3.09934014036754e-05
2025-08-12 14:58:17.627,119355.2,10,1.6756720071998228e-06,119341.6,119306.76969111965,3.095331620483235e-05
2025-08-12 14:58:17.627,119357.0,6,1.5080921712792732e-05,119343.47999999998,119306.78132478958,3.072962632468888e-05
2025-08-12 14:58:17.627,119357.8,38,6.702558869532189e-06,119345.4,119306.8560514955,3.058498829158984e-05
2025-08-12 14:58:17.793,119357.8,20,0.0,119347.31499999999,119306.89529348325,3.060754856766622e-05
2025-08-12 14:58:17.793,119358.0,10,1.6756326980431476e-06,119348.525,119306.91496881493,1.8546055531982155e-05
2025-08-12 14:58:17.793,119364.0,60,5.026767538188657e-05,119350.035,119307.04653145882,2.0412041268417432e-05
2025-08-12 14:58:17.793,119365.5,2,1.2566524036884183e-05,119351.61499999999,119307.05102166228,2.0222363887091846e-05
2025-08-12 14:58:17.793,119369.2,2,3.099675078890941e-05,119353.38,119307.05579537596,2.0341815105595393e-05
2025-08-12 14:58:17.793,119369.7,56,4.1886764159602846e-06,119355.03,119307.1902353031,2.0365758311547015e-05
2025-08-12 14:58:18.174,119369.7,2,0.0,119356.68000000001,119307.1950260576,2.0365758311547015e-05
2025-08-12 14:58:18.174,119369.7,10,0.0,119357.875,119307.21896881939,1.4297103015653608e-05
2025-08-12 14:58:23.837,119376.6,26,5.78019429154669e-05,119359.415,119307.28799938768,1.7622250720888097e-05
2025-08-12 14:58:23.837,119376.6,64,0.0,119360.93500000001,119307.45733699798,1.7733436429881503e-05
2025-08-12 14:58:26.059,119376.6,2,0.0,119362.245,119307.4626154668,1.7123334530480525e-05
2025-08-12 14:56:22.361,119291.5,6,-0.0007131242391123598,119359.285,119307.458960464,0.00016290326918512912
2025-08-12 14:56:27.879,119291.5,36,0.0,119356.29000000001,119307.43706554874,0.00016285041886327306
2025-08-12 14:56:30.473,119291.5,30,0.0,119353.14499999999,119307.41886562615,0.00016253901824893517
2025-08-12 14:56:36.843,119291.6,82,8.382823427901317e-07,119349.975,119307.36964177288,0.00016249914410100243
2025-08-12 14:56:39.044,119291.5,2,-8.382823427362434e-07,119346.8,119307.36843742881,0.00016249203899473813
2025-08-12 14:56:40.123,119291.6,110,8.382823427901317e-07,119343.62999999998,119307.30289449813,0.0001624993717027828
2025-08-12 14:56:43.783,119291.6,8,0.0,119340.45,119307.29814898757,0.00016248447514303073
2025-08-12 14:56:46.352,119291.6,2,0.0,119337.18000000001,119307.29696305805,0.0001623155246972341
2025-08-12 14:56:46.352,119291.6,66,0.0,119333.87,119307.25792765632,0.00016224830436023532
2025-08-12 14:56:46.850,119291.8,10,1.6765625773235736e-06,119330.56999999999,119307.25210546135,0.00016226382306099832
2025-08-12 14:56:47.120,119305.0,2,0.0001106469157462759,119327.92,119307.251935824,0.00016510522114357548
2025-08-12 14:56:50.707,119307.1,6,1.7601789683470775e-05,119325.075,119307.25190149856,0.00016451103820259465
2025-08-12 14:56:51.243,119307.1,52,0.0,119322.155,119307.25160465985,0.00016438862143876144
2025-08-12 14:56:51.243,119307.1,58,0.0,119319.05,119307.2512749362,0.00016398379598136158
2025-08-12 14:56:58.331,119307.1,2,0.0,119315.92000000001,119307.25126359198,0.0001639458564507962
2025-08-12 14:57:04.513,119307.1,142,0.0,119312.79,119307.25046247942,0.0001639458564507962
2025-08-12 14:57:04.513,119307.1,332,0.0,119309.66,119307.2486221632,0.0001639458564507962
2025-08-12 14:57:04.513,119307.1,332,0.0,119306.18500000001,119307.24682632108,0.0001628926775836338
2025-08-12 14:57:04.513,119307.1,110,0.0,119302.71,119307.24624084673,0.0001628926775836338
2025-08-12 14:57:04.513,119307.1,94,0.0,119299.23500000002,119307.24574421957,0.0001628926775836338
2025-08-12 14:57:04.513,119307.1,112,0.0,119300.01499999998,119307.2451568796,2.4817785084123945e-05
2025-08-12 14:57:04.513,119307.1,266,0.0,119300.795,119307.24378073981,2.4817785084123945e-05
2025-08-12 14:57:04.513,119307.1,66,0.0,119301.575,119307.24344332234,2.4817785084123945e-05
2025-08-12 14:57:04.513,119307.1,102,0.0,119302.35,119307.2429249627,2.4828623652992543e-05
2025-08-12 14:57:04.513,119307.1,18,0.0,119303.13,119307.24283387614,2.4816294772611615e-05
2025-08-12 14:57:04.513,119307.1,418,0.0,119303.90500000003,119307.24075081982,2.4827133992092732e-05
2025-08-12 14:57:04.513,119307.1,8,0.0,119304.68000000001,119307.24071154509,2.4827133992092732e-05
2025-08-12 14:57:05.010,119307.0,2,-8.381734357614431e-07,119305.45,119307.2406947544,2.483938136123231e-05
2025-08-12 14:57:06.164,119307.1,2,8.381734357758647e-07,119306.225,119307.24068494099,2.4828623265965765e-05
2025-08-12 14:57:10.077,119307.0,18,-8.381734357614431e-07,119306.98500000002,119307.24053394666,2.4860662633757417e-05
2025-08-12 14:57:11.235,119307.1,2,8.381734357758647e-07,119307.09000000001,119307.2405241513,3.954624134725346e-06
2025-08-12 14:57:11.598,119307.1,2,0.0,119307.09000000001,119307.24051435731,3.845803477791011e-07
2025-08-12 14:57:12.071,119307.1,20,0.0,119307.09000000001,119307.24041649245,3.845803477791011e-07
2025-08-12 14:57:13.495,119307.0,2,-8.381734357614431e-07,119307.085,119307.2403997492,4.278186289992826e-07
2025-08-12 14:57:17.790,119307.0,56,0.0,119307.08,119307.23993188285,4.278186289992826e-07
2025-08-12 14:57:31.663,119307.0,42,0.0,119307.07500000003,119307.23958217648,4.278186289992826e-07
2025-08-12 14:57:33.632,119307.1,2,8.381734357758647e-07,119307.075,119307.23957248931,4.7101280857075214e-07
2025-08-12 14:57:34.135,119307.1,42,0.0,119307.075,119307.23936936926,4.7101280857075214e-07
2025-08-12 14:57:39.462,119307.0,34,-8.381734357614431e-07,119307.06999999999,119307.23908769977,5.069317520719165e-07
2025-08-12 14:57:39.462,119307.0,110,0.0,119307.06499999999,119307.23818094046,5.069317520719165e-07
2025-08-12 14:57:39.551,119306.8,14,-1.6763489789367538e-06,119307.05000000002,119307.23796953604,6.245734422208582e-07
2025-08-12 14:57:39.561,119304.9,18,-1.5925455457973146e-05,119306.94000000002,119307.23652018173,3.58613104235022e-06
2025-08-12 14:57:39.692,119304.9,46,0.0,119306.83,119307.23282442737,3.58613104235022e-06
2025-08-12 14:57:45.064,119305.0,24,8.381881892952282e-07,119306.725,119307.2309833023,3.6023342566807705e-06
2025-08-12 14:57:45.380,119305.0,88,0.0,119306.62,119307.22425840914,3.6023342566807705e-06
2025-08-12 14:57:45.380,119305.0,112,0.0,119306.51499999998,119307.21575786517,3.6023342566807705e-06
2025-08-12 14:57:49.244,119305.0,2,0.0,119306.41,119307.21560666019,3.6023342566807705e-06
2025-08-12 14:57:52.108,119319.4,2,0.00012069176511275687,119307.03,119307.21643807563,2.742242379095152e-05
2025-08-12 14:57:52.114,119319.4,4,0.0,119307.64499999999,119307.21810056617,2.7430074279651992e-05
2025-08-12 14:57:52.124,119319.4,2,0.0,119308.26500000001,119307.21893164131,2.7421075390082937e-05
2025-08-12 14:57:52.133,119319.4,6,0.0,119308.88,119307.22142418651,2.742872625488274e-05
2025-08-12 14:57:57.859,119319.5,58,8.380863304148935e-07,119309.5,119307.24566371672,2.742107611873712e-05
2025-08-12 14:57:57.859,119319.5,36,0.0,119310.12,119307.26066086473,2.742107611873712e-05
2025-08-12 14:57:57.859,119319.5,8,0.0,119310.745,119307.26398858066,2.7412006838320405e-05
2025-08-12 14:58:01.450,119319.4,12,-8.380863304765054e-07,119311.36499999999,119307.26893599665,2.7421075109832203e-05
2025-08-12 14:58:01.450,119319.4,24,0.0,119311.98499999999,119307.27881873718,2.7421075109832203e-05
2025-08-12 14:58:04.572,119319.5,2,8.380863304148935e-07,119312.60500000001,119307.2796483605,2.7421075838486394e-05
2025-08-12 14:58:12.293,119333.8,2,0.00011983911403788877,119313.93999999999,119307.28144854728,3.7475796054801955e-05
2025-08-12 14:58:12.303,119333.8,2,0.0,119315.28,119307.28324848968,3.7462105258220856e-05
2025-08-12 14:58:13.227,119333.9,32,8.379851985079757e-07,119316.625,119307.31212285568,3.744935020840204e-05
2025-08-12 14:58:13.354,119333.9,26,0.0,119317.97999999998,119307.33553719,3.742070913141184e-05
2025-08-12 14:58:14.186,119336.7,58,2.3463300466298633e-05,119319.56999999999,119307.39311067532,3.694278394111272e-05
2025-08-12 14:58:16.206,119336.7,2,0.0,119321.15999999999,119307.3950919415,3.694278394111272e-05
2025-08-12 14:58:17.335,119345.8,2,7.625192466496494e-05,119323.2,119307.39768809562,3.93700852057343e-05
2025-08-12 14:58:17.475,119345.8,56,0.0,119325.23999999999,119307.47023817548,3.93700852057343e-05
2025-08-12 14:58:17.475,119346.2,2,3.3515995507849125e-06,119327.3,119307.4728511671,3.930055678627621e-05
2025-08-12 14:58:17.480,119350.4,60,3.5191117095322624e-05,119329.56999999999,119307.55956100179,3.927472637912105e-05
2025-08-12 14:58:17.480,119350.7,2,2.513603833444337e-06,119331.13500000001,119307.56246549511,3.1242139896688536e-05
2025-08-12 14:58:17.480,119351.4,2,5.865051040517543e-06,119332.73500000002,119307.56541672269,3.1139922909280474e-05
2025-08-12 14:58:17.480,119354.4,4,2.513554341909564e-05,119334.48499999999,119307.57172186315,3.1077486237893056e-05
2025-08-12 14:58:17.481,119355.0,46,5.027032869206503e-06,119336.26499999998,119307.64503662873,3.097279270445266e-05
2025-08-12 14:58:17.483,119355.0,76,0.0,119338.04,119307.76567004081,3.099340140367564e-05
2025-08-12 14:58:17.627,119355.0,68,0.0,119339.81499999999,119307.87308541227,3.099340140367564e-05
2025-08-12 14:58:17.627,119355.2,10,1.6756720071998228e-06,119341.6,119307.8889074618,3.095331620483259e-05
2025-08-12 14:58:17.627,119357.0,6,1.5080921712792732e-05,119343.48000000001,119307.8987566013,3.072962632468912e-05
2025-08-12 14:58:17.627,119357.8,38,6.702558869532189e-06,119345.4,119307.96205768453,3.0584988291590076e-05
2025-08-12 14:58:17.793,119357.8,20,0.0,119347.31499999999,119307.99530958092,3.0607548567666464e-05
2025-08-12 14:58:17.793,119358.0,10,1.6756326980431476e-06,119348.525,119308.0119855932,1.8546055531982545e-05
2025-08-12 14:58:17.793,119364.0,60,5.026767538188657e-05,119350.03499999999,119308.1237901883,2.0412041268417788e-05
2025-08-12 14:58:17.793,119365.5,2,1.2566524036884183e-05,119351.61499999999,119308.1276091586,2.022236388709221e-05
2025-08-12 14:58:17.793,119369.2,2,3.099675078890941e-05,119353.38,119308.1316738768,2.0341815105595755e-05
2025-08-12 14:58:17.793,119369.7,56,4.1886764159602846e-06,119355.03,119308.24619677133,2.0365758311547374e-05
2025-08-12 14:58:18.174,119369.7,2,0.0,119356.68000000001,119308.25027899555,2.0365758311547374e-05
2025-08-12 14:58:18.174,119369.7,10,0.0,119357.875,119308.27068198413,1.4297103015654111e-05
2025-08-12 14:58:23.837,119376.6,26,5.78019429154669e-05,119359.41500000001,119308.32961783432,1.762225072088851e-05
2025-08-12 14:58:23.837,119376.6,64,0.0,119360.93499999998,119308.4742584745,1.7733436429881913e-05
2025-08-12 14:58:26.059,119376.6,2,0.0,119362.245,119308.47876861958,1.712333453048095e-05
2025-08-12 14:58:30.455,119376.5,100,-8.376854583604053e-07,119363.53499999999,119308.70318706689,1.722657840917619e-05
2025-08-12 15:14:57.182,119421.2,36,0.00037437546946285133,119367.025,119308.83664403866,8.303636671076392e-05
2025-08-12 15:14:57.182,119421.2,34,0.0,119370.36499999999,119308.96239631328,8.329146883674221e-05
2025-08-12 15:14:57.182,119421.2,16,0.0,119373.675,119309.02147650998,8.33719141647303e-05
2025-08-12 15:15:02.703,119414.4,2,-5.694293482081695e-05,119376.64499999999,119309.02840976372,8.531812624513597e-05
2025-08-12 15:15:02.714,119414.4,10,0.0,119379.61499999999,119309.06306235192,8.531812624513597e-05
2025-08-12 15:14:57.182,119421.2,36,5.694293482081587e-05,119382.915,119309.1956641702,8.542205057690334e-05
2025-08-12 15:14:57.182,119421.2,34,0.0,119386.125,119309.3206115886,8.560512252957293e-05
2025-08-12 15:14:57.182,119421.2,16,0.0,119389.295,119309.37931396332,8.570136469706202e-05
2025-08-12 15:15:02.703,119414.4,2,-5.694293482081695e-05,119392.125,119309.38620146897,8.755569544835545e-05
2025-08-12 15:15:02.714,119414.4,10,0.0,119394.94500000002,119309.42062545064,8.757868299438747e-05
2025-08-12 15:15:11.393,119414.3,16,-8.374202932482703e-07,119397.46,119309.47560448194,8.75058051480558e-05
2025-08-12 15:15:11.393,119414.3,150,0.0,119399.9,119309.98824334891,8.76150915988737e-05
2025-08-12 15:15:11.393,119414.3,88,0.0,119402.155,119310.28666449928,8.769259070345148e-05
2025-08-12 15:15:11.393,119414.3,82,0.0,119404.38499999998,119310.56320601769,8.773453469800425e-05
2025-08-12 15:14:57.182,119421.2,36,5.778035511409383e-05,119406.96,119310.69219509028,8.803791786084112e-05
2025-08-12 15:14:57.182,119421.2,34,0.0,119409.53499999999,119310.81374223596,8.803791786084112e-05
2025-08-12 15:14:57.182,119421.2,16,0.0,119411.76499999998,119310.87084842206,8.773402815699312e-05
2025-08-12 15:15:02.703,119414.4,2,-5.694293482081695e-05,119413.655,119310.8775428386,8.928232598715768e-05
2025-08-12 15:15:02.714,119414.4,10,0.0,119415.545,119310.91100193917,8.928232598715768e-05
2025-08-12 15:15:11.393,119414.3,16,-8.374202932482703e-07,119417.43500000001,119310.96443985004,8.928232338182853e-05
2025-08-12 15:15:11.393,119414.3,150,0.0,119417.09,119311.4627467369,2.9148471851956853e-05
2025-08-12 15:15:11.393,119414.3,88,0.0,119416.74500000002,119311.75285631846,2.9148471851956853e-05
2025-08-12 15:15:11.393,119414.3,82,0.0,119416.4,119312.02171633195,2.9148471851956853e-05
2025-08-12 15:15:18.115,119414.4,18,8.374202933034074e-07,119416.4,119312.08060331046,2.6225907975227726e-05
2025-08-12 15:15:19.384,119414.3,18,-8.374202932482703e-07,119416.39500000002,119312.13936509957,2.622657645905181e-05
2025-08-12 15:15:19.384,119414.3,4,0.0,119416.05,119312.15241410134,2.2547542412775295e-05
2025-08-12 15:15:20.770,119414.4,34,8.374202933034074e-07,119415.70999999999,119312.26330462511,2.2553966346900217e-05
2025-08-12 15:15:21.931,119421.3,6,5.7780306729151355e-05,119415.71500000001,119312.28416889902,2.632349384804561e-05
2025-08-12 15:15:22.524,119428.4,336,5.945161331224682e-05,119416.41500000001,119313.51523412841,2.5925465680402998e-05
2025-08-12 15:15:22.524,119428.4,140,0.0,119417.11499999999,119314.02050766518,2.5925465680402998e-05
2025-08-12 15:15:22.524,119428.4,332,0.0,119417.81999999999,119315.20114413624,2.5914751000457425e-05
2025-08-12 15:15:22.524,119428.4,332,0.0,119418.525,119316.35765632687,2.5914751000457425e-05
2025-08-12 15:15:22.524,119428.4,796,0.0,119419.22999999998,119319.03654932111,2.5914751000457425e-05
2025-08-12 15:14:57.182,119421.2,36,-6.02889852206635e-05,119419.575,119319.1469035045,2.9845888187518013e-05
2025-08-12 15:14:57.182,119421.2,34,0.0,119419.575,119319.25090821888,2.6904434018323002e-05
2025-08-12 15:14:57.182,119421.2,16,0.0,119419.575,119319.29977829702,2.6904434018323002e-05
2025-08-12 15:15:02.703,119414.4,2,-5.694293482081695e-05,119419.23499999999,119319.30547633309,2.976530633382923e-05
2025-08-12 15:15:02.714,119414.4,10,0.0,119419.23500000002,119319.33395627428,2.6904434018323006e-05
2025-08-12 15:15:11.393,119414.3,16,-8.374202932482703e-07,119419.23000000001,119319.37944081897,2.6905085643492634e-05
2025-08-12 15:15:11.393,119414.3,150,0.0,119419.22999999998,119319.80374895693,2.6904434018323006e-05
2025-08-12 15:15:11.393,119414.3,88,0.0,119419.23000000001,119320.0509154678,2.6904434018323006e-05
2025-08-12 15:15:11.393,119414.3,82,0.0,119419.22999999998,119320.28006878961,2.6904434018323006e-05
2025-08-12 15:15:18.115,119414.4,18,8.374202933034074e-07,119419.23499999999,119320.3302750118,2.6905085643492715e-05
2025-08-12 15:15:19.384,119414.3,18,-8.374202932482703e-07,119419.23000000001,119320.38037438535,2.6905085643492634e-05
2025-08-12 15:15:19.384,119414.3,4,0.0,119419.22999999998,119320.39150032571,2.6904434018323006e-05
2025-08-12 15:15:20.770,119414.4,34,8.374202933034074e-07,119419.23499999999,119320.4860650887,2.6905085643492715e-05
2025-08-12 15:15:21.931,119421.3,6,5.7780306729151355e-05,119419.58,119320.50395787726,2.984588350396129e-05
2025-08-12 15:15:22.524,119428.4,336,5.945161331224682e-05,119419.93499999998,119321.5657899361,3.000955324755325e-05
2025-08-12 15:15:22.524,119428.4,140,0.0,119419.93499999998,119322.00207689161,2.6904434018323006e-05
2025-08-12 15:15:22.524,119428.4,332,0.0,119419.93499999998,119323.02259201475,2.6904434018323006e-05
2025-08-12 15:15:22.524,119428.4,332,0.0,119419.93500000001,119324.02371659128,2.6904434018323006e-05
2025-08-12 15:15:22.524,119428.4,796,0.0,119419.93500000001,119326.34825135692,2.6904434018323006e-05
2025-08-12 15:15:27.930,119428.6,6,1.674642150060143e-06,119419.94499999999,119326.36541344968,2.6907039806764955e-05
2025-08-12 15:15:27.959,119430.0,38,1.1722416526051814e-05,119420.38500000001,119326.47545967693,2.292677004637199e-05
2025-08-12 15:15:30.104,119438.0,2,6.6982601294292e-05,119421.225,119326.48169218728,2.6907117091011286e-05
2025-08-12 15:15:30.104,119438.0,50,0.0,119422.06500000002,119326.63727886598,2.6907117091011286e-05
2025-08-12 15:15:30.165,119438.0,8,0.0,119423.24500000002,119326.66213245547,2.241972203462287e-05
2025-08-12 15:15:30.291,119438.0,2,0.0,119424.425,119326.66834411958,2.241972203462287e-05
2025-08-12 15:15:30.291,119438.2,4,1.674507548178306e-06,119425.62,119326.68078768266,2.2363484566105854e-05
2025-08-12 15:15:30.809,119448.5,2,8.623334833104227e-05,119427.33,119326.68758297537,2.7948290811876954e-05
2025-08-12 15:15:30.809,119448.5,56,0.0,119429.04,119326.87754385962,2.7948290811876954e-05
2025-08-12 15:15:30.809,119448.5,202,0.0,119430.75,119327.55786442176,2.7948290811876954e-05
2025-08-12 15:15:30.811,119448.7,4,1.6743603523916358e-06,119432.46500000001,119327.57128142648,2.7927663196565365e-05
2025-08-12 15:15:30.811,119450.0,6,1.0883273956737775e-05,119434.25,119327.5916172969,2.7714140072071488e-05
2025-08-12 15:15:30.811,119450.0,16,0.0,119436.035,119327.64581327132,2.7714140072071488e-05
2025-08-12 15:15:30.811,119450.0,6,0.0,119437.81500000002,119327.66612439128,2.7737199995672467e-05
2025-08-12 15:15:30.811,119451.2,60,1.004599390877216e-05,119439.30999999998,119327.87085404924,2.5842614069165638e-05
2025-08-12 15:15:30.811,119453.8,2,2.1765973923656995e-05,119440.58,119327.87781030766,2.3508854937588384e-05
2025-08-12 15:15:30.811,119455.8,2,1.674273449078199e-05,119441.95,119327.88487627041,2.3408181186749483e-05
2025-08-12 15:15:30.817,119457.0,2,1.004550614295945e-05,119443.38,119327.89200773265,2.325639561634699e-05
2025-08-12 15:15:30.817,119458.1,2,9.208291983222631e-06,119444.86499999999,119327.89919916049,2.3097509020145234e-05
2025-08-12 15:15:30.817,119460.0,22,1.5905031891992256e-05,119446.44499999999,119327.97940608267,2.2920044834381217e-05
2025-08-12 15:15:30.817,119461.6,2,1.3393514860359018e-05,119448.095,119327.98678110164,2.2758367936619426e-05
2025-08-12 15:15:30.817,119461.8,2,1.6741767444593217e-06,119449.68499999998,119327.99416634471,2.2917325882123008e-05
2025-08-12 15:15:30.817,119463.1,46,1.0882080519942192e-05,119450.93999999999,119328.16545033624,1.9121248017229305e-05
2025-08-12 15:15:31.687,119463.1,12,0.0,119452.19499999999,119328.21006171478,1.9121248017229305e-05
2025-08-12 15:15:31.687,119463.1,112,0.0,119453.45,119328.62501647988,1.9121248017229305e-05
2025-08-12 15:15:31.687,119463.1,204,0.0,119454.70499999999,119329.37430350702,1.9121248017229305e-05
2025-08-12 15:15:31.687,119463.1,70,0.0,119455.95,119329.62949130361,1.9165570061633166e-05
2025-08-12 15:15:31.687,119463.1,278,0.0,119456.68000000001,119330.6334090909,7.140078403195576e-06
2025-08-12 15:15:31.687,119463.1,110,0.0,119457.41,119331.0264850283,7.140078403195576e-06
2025-08-12 15:15:31.687,119463.1,174,0.0,119458.14000000001,119331.64351841905,7.140078403195576e-06
2025-08-12 15:15:32.264,119463.0,4,-8.370789127050538e-07,119458.85500000001,119331.65762457042,7.243547295769195e-06
2025-08-12 15:14:57.182,119421.2,36,-0.00034996036093315903,119457.415,119331.74408325284,7.985511676415741e-05
2025-08-12 15:14:57.182,119421.2,34,0.0,119455.975,119331.8255855083,7.985511676415741e-05
2025-08-12 15:14:57.182,119421.2,16,0.0,119454.535,119331.86388814481,7.985511676415741e-05
2025-08-12 15:15:02.703,119414.4,2,-5.694293482081695e-05,119452.69500000002,119331.86830940645,8.028299356446956e-05
2025-08-12 15:15:02.714,119414.4,10,0.0,119450.725,119331.89040861133,7.989918539141584e-05
2025-08-12 15:15:11.393,119414.3,16,-8.374202932482703e-07,119448.65,119331.92569990897,7.961046469344364e-05
2025-08-12 15:15:11.393,119414.3,150,0.0,119446.51500000001,119332.25509170396,7.945991624082177e-05
2025-08-12 15:15:11.393,119414.3,88,0.0,119444.325,119332.44711170209,7.932128049369435e-05
2025-08-12 15:15:11.393,119414.3,82,0.0,119442.04000000001,119332.62523220634,7.903914839992436e-05
2025-08-12 15:15:18.115,119414.4,18,8.374202933034074e-07,119439.68000000001,119332.66427586204,7.88167606770826e-05
2025-08-12 15:15:19.384,119414.3,18,-8.374202932482703e-07,119437.30500000001,119332.7032345299,7.878280676113085e-05
2025-08-12 15:15:19.384,119414.3,4,0.0,119434.86500000002,119332.71188696247,7.859649310614786e-05
2025-08-12 15:15:20.770,119414.4,34,8.374202933034074e-07,119432.43000000001,119332.78544867037,7.860817125930416e-05
2025-08-12 15:15:21.931,119421.3,6,5.7780306729151355e-05,119430.34,119332.79951273765,8.04373634152517e-05
2025-08-12 15:15:22.524,119428.4,336,5.945161331224682e-05,119428.60500000001,119333.64264790798,8.219731007997255e-05
2025-08-12 15:15:22.524,119428.4,140,0.0,119426.87000000002,119333.989581045,8.219731007997255e-05
2025-08-12 15:15:22.524,119428.4,332,0.0,119425.13500000001,119334.80224008294,8.219731007997255e-05
2025-08-12 15:15:22.524,119428.4,332,0.0,119423.4,119335.60102822474,8.219731007997255e-05
2025-08-12 15:15:22.524,119428.4,796,0.0,119421.665,119337.46177641187,8.219731007997255e-05
2025-08-12 15:15:27.930,119428.6,6,1.674642150060143e-06,119419.94499999999,119337.47554906303,8.222123999238086e-05
2025-08-12 15:15:27.959,119430.0,38,1.1722416526051814e-05,119420.38500000001,119337.56401791553,2.292677004637198e-05
2025-08-12 15:15:30.104,119438.0,2,6.6982601294292e-05,119421.225,119337.56907206116,2.6907117091011276e-05
2025-08-12 15:15:30.104,119438.0,50,0.0,119422.06499999999,119337.69526059202,2.6907117091011276e-05
2025-08-12 15:15:30.165,119438.0,8,0.0,119423.245,119337.71542133558,2.241972203462286e-05
2025-08-12 15:15:30.291,119438.0,2,0.0,119424.425,119337.72046025522,2.241972203462286e-05
2025-08-12 15:15:30.291,119438.2,4,1.674507548178306e-06,119425.62,119337.730556672,2.2363484566105847e-05
2025-08-12 15:15:30.809,119448.5,2,8.623334833104227e-05,119427.32999999999,119337.73612157747,2.7948290811876947e-05
2025-08-12 15:15:30.809,119448.5,56,0.0,119429.04,119337.89171223597,2.7948290811876947e-05
2025-08-12 15:15:30.809,119448.5,202,0.0,119430.74999999997,119338.44933612856,2.7948290811876947e-05
2025-08-12 15:15:30.811,119448.7,4,1.6743603523916358e-06,119432.465,119338.4603413855,2.7927663196565358e-05
2025-08-12 15:15:30.811,119450.0,6,1.0883273956737775e-05,119434.25,119338.47703977242,2.7714140072071478e-05
2025-08-12 15:15:30.811,119450.0,16,0.0,119436.03499999999,119338.52154437071,2.7714140072071478e-05
2025-08-12 15:15:30.811,119450.0,6,0.0,119437.81499999999,119338.53822443889,2.773719999567246e-05
2025-08-12 15:15:30.811,119451.2,60,1.004599390877216e-05,119439.31000000001,119338.70654382468,2.584261406916563e-05
2025-08-12 15:15:30.811,119453.8,2,2.1765973923656995e-05,119440.58,119338.71227528508,2.3508854937588378e-05
2025-08-12 15:15:30.811,119455.8,2,1.674273449078199e-05,119441.95,119338.71810576635,2.3408181186749472e-05
2025-08-12 15:15:30.817,119457.0,2,1.004550614295945e-05,119443.37999999998,119338.72399541902,2.325639561634698e-05
2025-08-12 15:15:30.817,119458.1,2,9.208291983222631e-06,119444.86499999999,119338.72993925512,2.3097509020145223e-05
2025-08-12 15:15:30.817,119460.0,22,1.5905031891992256e-05,119446.44499999999,119338.79632246828,2.2920044834381207e-05
2025-08-12 15:15:30.817,119461.6,2,1.3393514860359018e-05,119448.095,119338.80243332006,2.2758367936619416e-05
2025-08-12 15:15:30.817,119461.8,2,1.6741767444593217e-06,119449.68500000001,119338.80855351545,2.2917325882122998e-05
2025-08-12 15:15:30.817,119463.1,46,1.0882080519942192e-05,119450.93999999999,119338.95063618291,1.912124801722929e-05
2025-08-12 15:15:31.687,119463.1,12,0.0,119452.19499999999,119338.98764781875,1.912124801722929e-05
2025-08-12 15:15:31.687,119463.1,112,0.0,119453.45,119339.33202854029,1.912124801722929e-05
2025-08-12 15:15:31.687,119463.1,204,0.0,119454.705,119339.9544074147,1.912124801722929e-05
2025-08-12 15:15:31.687,119463.1,70,0.0,119455.95000000003,119340.1665288646,1.9165570061633156e-05
2025-08-12 15:15:31.687,119463.1,278,0.0,119456.68000000001,119341.00178903119,7.140078403195548e-06
2025-08-12 15:15:31.687,119463.1,110,0.0,119457.41,119341.32916199483,7.140078403195548e-06
2025-08-12 15:15:31.687,119463.1,174,0.0,119458.14000000001,119341.84343689319,7.140078403195548e-06
2025-08-12 15:15:32.264,119463.0,4,-8.370789127050538e-07,119458.85500000001,119341.8551985244,7.243547295769167e-06
2025-08-12 15:15:36.207,119463.0,136,0.0,119459.505,119342.25373971938,7.265005394701869e-06
2025-08-12 15:15:36.885,119463.1,28,8.370789126656985e-07,119460.16,119342.33553471281,7.234354503307728e-06
2025-08-12 15:15:36.885,119463.1,418,0.0,119460.81500000002,119343.5435839755,7.234354503307728e-06
2025-08-12 15:15:36.885,119463.1,36,0.0,119461.40999999999,119343.64649705897,7.249614915665805e-06
2025-08-12 15:15:38.303,119464.4,4,1.0881962101512355e-05,119461.94000000002,119343.65804523503,6.2649459330185665e-06
